2078,Jungle Book (1967),Animation|Children|Comedy|Musical,https://upload.wikimedia.org/wikipedia/en/thumb/1/1d/Thejunglebook_movieposter.jpg/220px-Thejunglebook_movieposter.jpg
2080,Lady and the Tramp (1955),Animation|Children|Comedy|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/3/39/Lady-and-tramp-1955-poster.jpg/220px-Lady-and-tramp-1955-poster.jpg
2081,Little Mermaid (1989),Animation|Children|Comedy|Musical|Romance,https://image.tmdb.org/t/p/w300_and_h450_bestv2/ivdzLXCVgPUyjphKbbB40z8FQp8.jpg
2087,Peter Pan (1953),Animation|Children|Fantasy|Musical,https://c8.alamy.com/compde/bpbd5k/film-poster-peter-pan-1953-bpbd5k.jpg
2096,Sleeping Beauty (1959),Animation|Children|Musical,https://yts.am/assets/images/movies/Sleeping_Beauty_1959/large-screenshot1.jpg
2115,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,https://de1imrko8s7v6.cloudfront.net/movies/posters/Indiana-Jones-and-the-Temple-of-Doom-movie-poster_1369845113.jpg
2124,Addams Family (1991),Children|Comedy|Fantasy,https://m.media-amazon.com/images/M/MV5BODc1NmY0MDUtNjUzNS00ODdhLWJlN2ItMTgwZjczZjI0MDkyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg
2140,Dark Crystal (1982),Adventure|Fantasy,https://i.pinimg.com/originals/54/b8/ed/54b8ed69fd68c180232e490566f3944a.jpg
2144,Sixteen Candles (1984),Comedy|Romance,https://resizing.flixster.com/mTchtx5-zlhlXlNHOJtOe-usCfU=/300x300/v1.bjs3MDY2NDc7ajsxNzc4MzsxMjAwOzEyMDA7MTIwMA
2161,NeverEnding Story (1984),Adventure|Children|Fantasy,https://i.ytimg.com/vi/24yt1j368eQ/hqdefault.jpg
2174,Beetlejuice (1988),Comedy|Fantasy,https://image.tmdb.org/t/p/w300_and_h450_bestv2/gWnW7vxm8yr01TVLQhL4aI02orp.jpg
2194,Untouchables (1987),Action|Crime|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/9/92/UntouchablesThe.jpg/220px-UntouchablesThe.jpg
2289,Player (1992),Comedy|Crime|Drama,https://resizing.flixster.com/IvhfEeuCY_sWI-iWwwJFmKvLc7w=/206x305/v1.bTsxMTM3MjU1NztqOzE3ODYxOzEyMDA7MTM4NjsxODQ4
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,https://vignette.wikia.nocookie.net/scratchpad/images/2/25/1984_-_Romancing_the_Stone_Movie_Poster_-2.jpg/revision/latest?cb=20140422174721
2467,Name of the Rose (Name der Rose Der) (1986),Crime|Drama|Mystery|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/c/c4/Name_of_rose_movieposter.jpg/220px-Name_of_rose_movieposter.jpg
2628,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,"https://m.media-amazon.com/images/M/MV5BYTRhNjcwNWQtMGJmMi00NmQyLWE2YzItODVmMTdjNWI0ZDA2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
2683,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,https://i.pinimg.com/originals/48/8b/d8/488bd8b3cf8b157e81fde79e616a4a53.jpg
2699,Arachnophobia (1990),Comedy|Horror,https://i.ytimg.com/vi/EFM1njzRl7A/maxresdefault.jpg
2723,Mystery Men (1999),Action|Comedy|Fantasy,https://a.ltrbxd.com/resized/sm/upload/w0/9o/kk/kv/fDdN4LqE20rjGz1M66rKgMpJlyv-0-230-0-345-crop.jpg?k=ad06592d8b
2770,Bowfinger (1999),Comedy,https://1.bp.blogspot.com/-Lvn_C5jeWbg/V8oiutKQV9I/AAAAAAAAUUc/B73P2PmHWC85sWgeOTrXdwuGznoFhKTGACLcB/s1600/bowfinger-movie-poster.jpg
2791,Airplane! (1980),Comedy,https://upload.wikimedia.org/wikipedia/en/thumb/f/f5/Airplane%21.jpg/220px-Airplane%21.jpg
2797,Big (1988),Comedy|Drama|Fantasy|Romance,http://www.asset1.net/tv/pictures/movie/big-1988/Big-1988-DI.jpg
2804,Christmas Story A (1983),Children|Comedy,https://m.media-amazon.com/images/M/MV5BMTZiNDY2MDUtNjA3OC00OTZlLWJjZTMtM2RkN2M4M2ViMDdjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_.jpg
2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/f/f9/Total_recall.jpg/220px-Total_recall.jpg
2918,Ferris Bueller's Day Off (1986),Comedy,https://4.bp.blogspot.com/-vx4KQwKgnJ4/WDyIDfSfH_I/AAAAAAAAOZo/UF1FRtbHZ4w49KyNa_3p3i1IuB7LOQ_YQCLcB/s1600/5eba115e9b3769a7f182cea1c88489e3.jpg
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,https://vignette.wikia.nocookie.net/soundeffects/images/3/3d/Who_Framed_Roger_Rabbit_Poster.png/revision/latest?cb=20151011095804
3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical,https://lumiere-a.akamaihd.net/v1/images/open-uri20150422-12561-d4bjbp_31858af1.jpeg?region=0%2C0%2C1000%2C1412&quality=8
3101,Fatal Attraction (1987),Drama|Thriller,https://resizing.flixster.com/u3itVkvH_fvZh2NhgxNXdRZzHg4=/206x305/v1.bTsxMTI5MDg3NztqOzE3ODYwOzEyMDA7MTUzNjsyMDQ4
3104,Midnight Run (1988),Action|Comedy|Crime|Thriller,https://image.tmdb.org/t/p/w300_and_h450_bestv2/pVUfLM9z2H2rxB4Til8YvjUjnp.jpg
3108,Fisher King (1991),Comedy|Drama|Fantasy|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/7/76/The_Fisher_King_Poster.jpg/220px-The_Fisher_King_Poster.jpg
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Fast_Times_at_Ridgemont_High_film_poster.jpg/220px-Fast_Times_at_Ridgemont_High_film_poster.jpg
3255,League of Their Own A (1992),Comedy|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/5/5f/League_of_their_own_ver2.jpg/225px-League_of_their_own_ver2.jpg
3263,White Men Can't Jump (1992),Comedy|Drama,http://www.impawards.com/1992/posters/white_men_cant_jump.jpg
1193,One Flew Over the Cuckoo's Nest (1975),Drama,"https://m.media-amazon.com/images/M/MV5BYWY2NjJjNGQtZjNlMi00Zjc3LTgxNWEtYTdjMzAwNjNlOTg0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY1000_CR0,0,654,1000_AL_.jpg"
1393,Jerry Maguire (1996),Drama|Romance,https://m.media-amazon.com/images/M/MV5BYTM0ZWNmZTUtOTVkZS00MTZiLTg3M2QtZjA0Y2RmOWM1NWEyXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg
1485,Liar Liar (1997),Comedy,https://upload.wikimedia.org/wikipedia/en/thumb/3/3d/Liar_Liar_poster.JPG/220px-Liar_Liar_poster.JPG
1682,Truman Show (1998),Comedy|Drama|Sci-Fi,https://upload.wikimedia.org/wikipedia/en/c/cd/Trumanshow.jpg
1777,Wedding Singer (1998),Comedy|Romance,https://image.tmdb.org/t/p/w300_and_h450_bestv2/t4M6RrwBQKTqbnG9vqG339G7FCC.jpg
1784,As Good as It Gets (1997),Comedy|Drama|Romance,https://m.media-amazon.com/images/M/MV5BNWMxZTgzMWEtMTU0Zi00NDc5LWFkZjctMzUxNDIyNzZiMmNjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
1923,There's Something About Mary (1998),Comedy|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/d/df/There%27s_Something_About_Mary_POSTER.jpg/220px-There%27s_Something_About_Mary_POSTER.jpg
1997,Exorcist (1973),Horror|Mystery,https://i.ytimg.com/vi/nundrg4joxQ/maxresdefault.jpg
2023,Godfather: Part III (1990),Crime|Drama|Mystery|Thriller,"https://m.media-amazon.com/images/M/MV5BZWQ2NjhmMWMtZDdiZC00ZTgyLWExNTEtZDMzNmRiMTMxMmIxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg"
2273,Rush Hour (1998),Action|Comedy|Crime|Thriller,https://images-na.ssl-images-amazon.com/images/I/A1ZrYDiBTIL._SY445_.jpg
2355,Bug's Life A (1998),Adventure|Animation|Children|Comedy,https://vignette.wikia.nocookie.net/pixar/images/c/ca/Bugs_life_ver5_xlg.jpg/revision/latest?cb=20110515135005
2424,You've Got Mail (1998),Comedy|Romance,https://image.tmdb.org/t/p/w300_and_h450_bestv2/2XIsqnCwEE3Uf5TlP9H68STgtk6.jpg
2706,American Pie (1999),Comedy|Romance,https://image.tmdb.org/t/p/w300_and_h450_bestv2/k40WFAXMRekWEqsjURO3jiWob67.jpg
3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,https://vignette.wikia.nocookie.net/jack-millers-webpage-of-disney/images/c/ce/Toy_Story_2_poster.jpg/revision/latest?cb=20150611013431
3753,Patriot (2000),Action|Drama|War,https://upload.wikimedia.org/wikipedia/en/thumb/6/68/Patriot_promo_poster.jpg/220px-Patriot_promo_poster.jpg
3948,Meet the Parents (2000),Comedy,"https://m.media-amazon.com/images/M/MV5BMGNlMGZiMmUtZjU0NC00MWU4LWI0YTgtYzdlNGVhZGU4NWZlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
4014,Chocolat (2000),Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/0/08/Chocolat_sheet.jpg/220px-Chocolat_sheet.jpg
4018,What Women Want (2000),Comedy|Romance,https://image.tmdb.org/t/p/w300_and_h450_bestv2/xiL4PMdL2b5RRdsfEkGmaol2ScW.jpg
4022,Cast Away (2000),Drama,https://yts.am/assets/images/movies/Cast_Away_2000/medium-cover.jpg
4025,Miss Congeniality (2000),Comedy|Crime,https://daveexaminesmovies.files.wordpress.com/2012/10/miss-congeniality.jpg
4306,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,https://image.tmdb.org/t/p/w300_and_h450_bestv2/140ewbWv8qHStD3mlBDvvGd0Zvu.jpg
4308,Moulin Rouge (2001),Drama|Musical|Romance,https://i.ytimg.com/vi/aYF9Rn0ab94/maxresdefault.jpg
4447,Legally Blonde (2001),Comedy|Romance,https://image.tmdb.org/t/p/w300_and_h450_bestv2/1gAnkZNAd3HqgWL7aqSOQFwt7D1.jpg
4718,American Pie 2 (2001),Comedy,https://m.media-amazon.com/images/M/MV5BOWM1MmU3MjMtYjQ1MC00NTZhLTllN2YtNzc3OTA2ZGRiM2NjXkEyXkFqcGdeQXVyNjg4NzYzMzA@._V1_.jpg
4963,Ocean's Eleven (2001),Crime|Thriller,https://dz7u9q3vpd4eo.cloudfront.net/wp-content/legacy/posts/b6b7d8a4-21f1-4c52-a66b-e3ac606372a2.jpeg
4995,Beautiful Mind A (2001),Drama|Romance,"https://m.media-amazon.com/images/M/MV5BMzcwYWFkYzktZjAzNC00OGY1LWI4YTgtNzc5MzVjMDVmNjY0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
5266,Panic Room (2002),Thriller,https://image.tmdb.org/t/p/w300_and_h450_bestv2/hjkugMBhYjV8ZXgvSnGXI3q7wt7.jpg
5299,My Big Fat Greek Wedding (2002),Comedy|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/3/3b/My_Big_Fat_Greek_Wedding_movie_poster.jpg/220px-My_Big_Fat_Greek_Wedding_movie_poster.jpg
5464,Road to Perdition (2002),Crime|Drama,http://photo.elcinema.com.s3.amazonaws.com/uploads/_315x420_db898792a75c32817aa18d91d87d6d191d9943ce9353e385b593d23574d83a03.jpg
5679,Ring (2002),Horror|Mystery|Thriller,https://i.pinimg.com/originals/64/33/e3/6433e3e500e300bae8870de24c0a0753.jpg
5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,https://image.tmdb.org/t/p/w300_and_h450_bestv2/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg
6218,Bend It Like Beckham (2002),Comedy|Drama|Romance,https://vignette.wikia.nocookie.net/goldenthroats/images/d/df/Bendbeckhamfilm.jpg/revision/latest?cb=20150525130832
6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,https://m.media-amazon.com/images/M/MV5BNzMyZDhiZDUtYWUyMi00ZDQxLWE4NDQtMWFlMjI1YjVjMjZiXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg
6502,28 Days Later (2002),Action|Horror|Sci-Fi,https://gbhbl.com/wp-content/uploads/2015/09/28-days-later-cover.jpg
8376,Napoleon Dynamite (2004),Comedy,https://upload.wikimedia.org/wikipedia/en/thumb/8/87/Napoleon_dynamite_post.jpg/215px-Napoleon_dynamite_post.jpg
8644,I Robot (2004),Action|Adventure|Sci-Fi|Thriller,http://images.flickdirect.com/cache/movies/i-robot/03840-i-robot-poster.jpg
30707,Million Dollar Baby (2004),Drama,https://www.dvdsreleasedates.com/covers/million-dollar-baby-10th-anniversary-blu-ray-cover-02.jpg
30749,Hotel Rwanda (2004),Drama|War,https://s-media-cache-ak0.pinimg.com/originals/e3/e9/15/e3e915623cacf94195e353ff23596998.jpg
33166,Crash (2004),Crime|Drama,https://i.ytimg.com/vi/1xtlS56rTxo/hqdefault.jpg
33679,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance,https://image.tmdb.org/t/p/w300_and_h450_bestv2/dqs5BmwSULtB28Kls3IB6khTQwp.jpg
34162,Wedding Crashers (2005),Comedy|Romance,http://de.web.img3.acsta.net/c_215_290/medias/nmedia/18/63/60/57/18695242.jpg
35836,40-Year-Old Virgin (2005),Comedy|Romance,https://upload.wikimedia.org/wikipedia/en/4/43/40-Year-OldVirginMoviePoster.jpg
41566,Chronicles of Narnia: The Lion the Witch and the Wardrobe (2005),Adventure|Children|Fantasy,https://lumiere-a.akamaihd.net/v1/images/open-uri20150422-12561-krs4g5_e30802d9.jpeg?region=0%2C0%2C1000%2C1409&quality=8
41569,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller,https://m.media-amazon.com/images/M/MV5BMjYxYmRlZWYtMzAwNC00MDA1LWJjNTItOTBjMzlhNGMzYzk3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy,http://www.craigerscinemacorner.com/Images/boratposter.bmp
1204,Lawrence of Arabia (1962),Adventure|Drama|War,https://www.cliohistory.org/fileadmin/_processed_/6/3/csm_6-Movie_19048d2aa6.jpg
1358,Sling Blade (1996),Drama,https://resizing.flixster.com/6hKBTkPZCmDCZ2PXWnG_Ul5fAW4=/206x305/v1.bTsxMTE3NjE5NjtqOzE3ODE0OzEyMDA7ODAwOzEyMDA
1639,Chasing Amy (1997),Comedy|Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/c/ca/Chasing_Amy_film.jpg/220px-Chasing_Amy_film.jpg
1876,Deep Impact (1998),Drama|Sci-Fi|Thriller,https://img.hindilinks4u.to/2014/11/Deep-Impact-1998-In-Hindi.jpg
1909,X-Files: Fight the Future (1998),Action|Crime|Mystery|Sci-Fi|Thriller,https://i.ytimg.com/vi/9w1MnaiVYGk/maxresdefault.jpg
2528,Logan's Run (1976),Action|Adventure|Sci-Fi,https://pmcvariety.files.wordpress.com/2015/07/logans-run-remake.jpg?w=1000&h=563&crop=1
2529,Planet of the Apes (1968),Action|Drama|Sci-Fi,https://nerdist.com/wp-content/uploads/2016/01/Planet-of-the-Apes-Classic-Films.jpg
2657,Rocky Horror Picture Show (1975),Comedy|Horror|Musical|Sci-Fi,https://journeysinclassicfilm.files.wordpress.com/2015/10/rockyhorror.jpg
2761,Iron Giant (1999),Adventure|Animation|Children|Drama|Sci-Fi,https://d1466nnw0ex81e.cloudfront.net/n_iv/600/1007653.jpg
2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War,https://expresselevatortohell.files.wordpress.com/2013/02/three-kings-movie.jpg
3052,Dogma (1999),Adventure|Comedy|Fantasy,https://image.tmdb.org/t/p/w300_and_h450_bestv2/zuJJAEvyiZiddzRx7JRGNDzjP07.jpg
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller,https://3.bp.blogspot.com/-W0vgg5psvP0/WOSHIQZgoDI/AAAAAAAAWYw/tjOJFl9WJoEFN5bWL8brd98VSLD_itOnwCLcB/s1600/pitch-black-movie-poster.jpg
3751,Chicken Run (2000),Animation|Children|Comedy,https://www.dvdsreleasedates.com/posters/800/C/Chicken-Run-2000-movie-poster.jpg
4641,Ghost World (2001),Comedy|Drama,https://resizing.flixster.com/GMw00rzb2DrxbQS7tbLFTJdDx68=/206x305/v1.bTsxMTI5MDk4OTtqOzE3ODYwOzEyMDA7MTUzNjsyMDQ4
4975,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/9/9b/Vanilla_sky_post.jpg/220px-Vanilla_sky_post.jpg
7090,Hero (Ying xiong) (2002),Action|Adventure|Drama,https://c8.alamy.com/comp/E7R7R3/hero-ying-xiong-year-2002-china-director-yimou-zhang-maggie-cheung-E7R7R3.jpg
8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,http://www.impawards.com/2004/posters/harry_potter_and_the_prisoner_of_azkaban_ver4.jpg
8784,Garden State (2004),Comedy|Drama|Romance,"https://m.media-amazon.com/images/M/MV5BMjc5MDE0NjkxOF5BMl5BanBnXkFtZTcwNzA0NTkyMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
8874,Shaun of the Dead (2004),Comedy|Horror,https://image.tmdb.org/t/p/w300_and_h450_bestv2/2evlcGnsfdFWLb7geNlIjIewc0Q.jpg
520,Robin Hood: Men in Tights (1993),Comedy,http://www.impawards.com/1993/posters/robin_hood_men_in_tights.jpg
628,Primal Fear (1996),Crime|Drama|Mystery|Thriller,https://daveexaminesmovies.files.wordpress.com/2012/10/primal-fear.jpg
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,"https://m.media-amazon.com/images/M/MV5BMmRhYTg0N2QtMWZhMS00OWQwLTk1ZmEtMmUyMTY0NTE4YWUwXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
1552,Con Air (1997),Action|Adventure|Thriller,https://s-media-cache-ak0.pinimg.com/originals/2c/f9/0b/2cf90b6ddec9adce8d23e6b3d8aa5016.jpg
1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,https://static.rogerebert.com/uploads/movie/movie_poster/la-confidential-1997/large_mJY1T54am8pH1Iwam9KiDhXpN0M.jpg
1625,Game (1997),Drama|Mystery|Thriller,http://www.movies.ch/db_data/movies/game/artwrk/ki_l/The-Game-1997-movie-poster.jpg
1704,Good Will Hunting (1997),Drama|Romance,http://www.impawards.com/1997/posters/good_will_hunting_ver3.jpg
2139,Secret of NIMH (1982),Adventure|Animation|Children|Drama,https://i.ytimg.com/vi/Mr7Ned_vQgU/maxresdefault.jpg
2302,My Cousin Vinny (1992),Comedy,"https://m.media-amazon.com/images/M/MV5BMTQxNDYzMTg1M15BMl5BanBnXkFtZTgwNzk4MDgxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,https://upload.wikimedia.org/wikipedia/en/thumb/7/7c/Vitaebella.jpg/220px-Vitaebella.jpg
2353,Enemy of the State (1998),Action|Thriller,https://image.tmdb.org/t/p/w300_and_h450_bestv2/2B0vLBo6gJbnzke4Enc77GCxKrz.jpg
3147,Green Mile (1999),Crime|Drama,https://cdn.hd-streams.org/image/movie/2017/10//a1ed509a41c4ecc8fe1f97ae07ac829b.jpg
3578,Gladiator (2000),Action|Adventure|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/8/8d/Gladiator_ver1.jpg/220px-Gladiator_ver1.jpg
3916,Remember the Titans (2000),Drama,https://upload.wikimedia.org/wikipedia/en/thumb/d/d1/Remember_the_titansposter.jpg/220px-Remember_the_titansposter.jpg
3996,Crouching Tiger Hidden Dragon (Wo hu cang long) (2000),Action|Drama|Romance,https://i.pinimg.com/originals/1c/35/19/1c3519271389a81f7da4639bb436e55f.jpg
4011,Snatch (2000),Comedy|Crime|Thriller,"https://m.media-amazon.com/images/M/MV5BMTA2NDYxOGYtYjU1Mi00Y2QzLTgxMTQtMWI1MGI0ZGQ5MmU4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY1200_CR95,0,630,1200_AL_.jpg"
4019,Finding Forrester (2000),Drama,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Finding_forrester.jpg/220px-Finding_forrester.jpg
4034,Traffic (2000),Crime|Drama|Thriller,https://upload.wikimedia.org/wikipedia/en/0/0a/Traffic2000Poster.jpg
4226,Memento (2000),Mystery|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/c/c7/Memento_poster.jpg/220px-Memento_poster.jpg
4262,Scarface (1983),Action|Crime|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/7/71/Scarface_-_1983_film.jpg/220px-Scarface_-_1983_film.jpg
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,"https://m.media-amazon.com/images/M/MV5BNjQ3NWNlNmQtMTE5ZS00MDdmLTlkZjUtZTBlM2UxMGFiMTU3XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UY1200_CR90,0,630,1200_AL_.jpg"
5064,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/b/bb/The_Count_of_Monte_Cristo_film.jpg/220px-The_Count_of_Monte_Cristo_film.jpg
5378,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX,https://images-na.ssl-images-amazon.com/images/I/51BGV8AJ4RL._SY445_.jpg
5445,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller,https://o.aolcdn.com/images/dims?resize=270%2C400&quality=70&image_uri=http%3A%2F%2Faolx.tmsimg.com%2Fmovieposters%2Fv7%2FAllPhotos%2F29122%2Fp29122_d_v7_aa.jpg%3Fw%3D270&client=cbc79c14efcebee57402&signature=7ed3ec5a2ba2f99d696f3ae8b3dd07325e8b1fca
5630,Red Dragon (2002),Crime|Mystery|Thriller,https://resizing.flixster.com/UKN8ueqEmfU6ka94T2-E6kRADrE=/206x305/v1.bTsxMTM3MjQwMDtqOzE3ODYxOzEyMDA7MTIwMDsxNjAw
5989,Catch Me If You Can (2002),Crime|Drama,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6959/6959089_sa.jpg;maxHeight=640;maxWidth=550
6378,Italian Job (2003),Action|Crime,https://usercontent2.hubstatic.com/13934993.jpg
6870,Mystic River (2003),Crime|Drama|Mystery,https://images-na.ssl-images-amazon.com/images/I/410PZH6Y8DL._SY445_.jpg
6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,https://static.kino.de/wp-content/uploads/2018/04/kill-bill-vol-1-2003-filmplakat-rcm300x428u.jpg
7143,Last Samurai (2003),Action|Adventure|Drama|War,https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/The_Last_Samurai.jpg/220px-The_Last_Samurai.jpg
7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,https://i.ytimg.com/vi/A-8hqF1wOxM/maxresdefault.jpg
32587,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/9/9e/Sincitypostercast.jpg/220px-Sincitypostercast.jpg
33493,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi,https://upload.wikimedia.org/wikipedia/en/thumb/9/93/Star_Wars_Episode_III_Revenge_of_the_Sith_poster.jpg/220px-Star_Wars_Episode_III_Revenge_of_the_Sith_poster.jpg
608,Fargo (1996),Comedy|Crime|Drama|Thriller,https://static.rogerebert.com/uploads/review/primary_image/reviews/great-movie-fargo-1996/hero_EB20010405REVIEWS08104050301AR.jpg
733,Rock (1996),Action|Adventure|Thriller,https://image.tmdb.org/t/p/w300_and_h450_bestv2/pAVaLJQBRM4JlZEGXvezwbxOd15.jpg
1059,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,"https://m.media-amazon.com/images/M/MV5BMGU4YmI1ZGQtZjExYi00M2E0LTgyYTAtNzQ5ZmVlMTk4NzUzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg"
1584,Contact (1997),Drama|Sci-Fi,https://upload.wikimedia.org/wikipedia/en/thumb/7/75/Contact_ver2.jpg/220px-Contact_ver2.jpg
2278,Ronin (1998),Action|Crime|Thriller,https://hellhorror.com/images/inTheaters/origs/Ronin-1998-poster_960_640_80.jpg
2291,Edward Scissorhands (1990),Drama|Fantasy|Romance,https://i.pinimg.com/originals/02/05/80/020580d3fd5e65f1533281a57f635048.jpg
2391,Simple Plan A (1998),Crime|Drama|Thriller,https://resizing.flixster.com/ybTtcDjqarSBRTfPnFRb430uDxI=/206x305/v1.bTsxMTM3MjUzOTtqOzE3ODYxOzEyMDA7MTUzNjsyMDQ4
2396,Shakespeare in Love (1998),Comedy|Drama|Romance,https://upload.wikimedia.org/wikipedia/en/thumb/e/e8/Shakespeare_in_Love_1998_Poster.jpg/220px-Shakespeare_in_Love_1998_Poster.jpg
2427,Thin Red Line (1998),Action|Drama|War,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/The_Thin_Red_Line_Poster.jpg/220px-The_Thin_Red_Line_Poster.jpg
2490,Payback (1999),Action|Thriller,https://upload.wikimedia.org/wikipedia/en/thumb/3/31/PaybackPoster.jpg/220px-PaybackPoster.jpg
1101,Top Gun (1986),Action|Romance,https://static.rogerebert.com/uploads/movie/movie_poster/top-gun-1986/large_xMxcoqTYdO8x0sZbBEkOWm6rG6R.jpg
1499,Anaconda (1997),Action|Adventure|Thriller,http://gonewiththetwins.com/new/wp-content/uploads/2015/02/anaconda.jpg
1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi,http://3.bp.blogspot.com/-z-tg4HYv9dE/T1k_FBV7mgI/AAAAAAAAB8s/OsAYer8F4Gs/s1600/Alien_Resurrection.jpg
2410,Rocky III (1982),Action|Drama,https://yts.am/assets/images/movies/Rocky_III_1982/medium-cover.jpg
3019,Drugstore Cowboy (1989),Crime|Drama,https://media.baselineresearch.com/images/575927/575927_medium.jpg
785,Kingpin (1996),Comedy,https://upload.wikimedia.org/wikipedia/en/thumb/4/44/Kingpinposter.jpg/220px-Kingpinposter.jpg
1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama,https://upload.wikimedia.org/wikipedia/en/thumb/4/4f/Robin_hood_1991.jpg/220px-Robin_hood_1991.jpg
1201,Good the Bad and the Ugly (Buono il brutto il cattivo Il) (1966),Action|Adventure|Western,https://i.pinimg.com/originals/3c/81/06/3c81065c7b227240e010c9a472b0b4a0.jpg
3424,Do the Right Thing (1989),Drama,https://static.rogerebert.com/uploads/review/primary_image/reviews/do-the-right-thing-1989/hero_do-the-right-thing-DI.jpg
48516,Departed (2006),Crime|Drama|Thriller,https://i.pinimg.com/originals/f2/47/75/f2477527d8e2412aa9a84cfda5e4e30f.jpg
